"","DBN","school_name","year","tot_enrollment","num_female","num_male","Number_Asian","Number_Black","Number_Hispanic","Number_Categories_Unrepresented","Number_White","Num_Students_With_Disabilities","Num_English_Lang_Learners","Num_LowIncome","Borough","grades","gym_square_footage","gym_room_function","shared","location","has_other_purpose","number_gyms","prop_female","econ_as_num","UnderrepresentedProportion","Prop_LowIncome"
"6195","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",550,"DANCE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6196","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",960,"AUXILIARY EXERCISE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6197","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",9660,"GYM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6198","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",9836,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6199","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",620,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6200","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",6806,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6201","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",3504,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6202","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",8950,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6203","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1036,"MULTI-PURPOSE ROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6204","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1768,"MULTI-PURPOSE ROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6205","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",6500,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6206","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",500,"DANCE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6207","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1080,"AUXILIARY EXERCISE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6208","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",6900,"SWIMMING POOL","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6209","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",740,"WEIGHT ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6210","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",5184,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6211","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",10087,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6212","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",2166,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6213","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",13821,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6214","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",19823,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6215","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",48,"MULTI-PURPOSE ROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6216","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",575,"ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6217","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",946,"DANCE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6218","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",378,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6219","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",4620,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6220","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",38900,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6221","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",7198,"OUTDOOR YARD","Y","Outside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6222","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",476,"WEIGHT ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6223","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",4888,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6224","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",7056,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6225","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",728,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6226","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",616,"ADAPTIVE PHYSICAL EDUCATION","N","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6227","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",336,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6228","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",912,"MULTI-PURPOSE ROOM","N","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6229","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1224,"MULTI-PURPOSE ROOM","N","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6230","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",231,"MULTI-PURPOSE ROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6231","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",777,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6232","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1242,"DANCE ROOM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6233","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",660,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6234","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",4756,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6235","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",9804,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6236","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",1326,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6237","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",945,"MULTI-PURPOSE ROOM","Y","Inside","Y",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6238","75M138","P.S. 138","2016-17",603,169,434,18,190,343,2,50,603,161,430,"Manhattan","K-12 all grades",3072,"GYM","Y","Inside","N",44,0.280265339966833,77.2,0.887230514096186,0.713101160862355
"6239","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",3864,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6240","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",1488,"ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6241","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",624,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6242","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",3900,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6243","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",3009,"OUTDOOR YARD","Y","Outside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6244","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",3550,"GYM","N","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6245","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",841,"MULTI-PURPOSE ROOM","N","Inside","Y",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6246","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",924,"DANCE ROOM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6247","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",4125,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6248","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",1652,"WEIGHT ROOM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6249","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",1250,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6250","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",8664,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6251","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",720,"MULTI-PURPOSE ROOM","Y","Inside","Y",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6252","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",1980,"WEIGHT ROOM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6253","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",3280,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6254","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",1408,"MULTI-PURPOSE ROOM","Y","Inside","Y",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6255","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",2793,"GYM","Y","Inside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6256","75M169","P.S. M169 - Robert F. Kennedy","2016-17",387,66,321,5,184,173,5,20,386,45,307,"Manhattan","K-12 all grades",4352,"OUTDOOR YARD","Y","Outside","N",18,0.170542635658915,82.7,0.935400516795866,0.79328165374677
"6257","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",624,"MULTI-PURPOSE ROOM","Y","Inside","Y",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6258","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",3828,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6259","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",15929,"OUTDOOR YARD","Y","Outside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6260","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",2900,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6261","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",31108,"OUTDOOR YARD","Y","Outside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6262","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",2756,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6263","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1683,"WEIGHT ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6264","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1248,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6265","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",690,"MULTI-PURPOSE ROOM","Y","Inside","Y",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6266","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",9400,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6267","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",6764,"SWIMMING POOL","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6268","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1620,"MULTI-PURPOSE ROOM","Y","Inside","Y",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6269","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",836,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6270","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",6480,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6271","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",2704,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6272","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",900,"WEIGHT ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6273","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",5760,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6274","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1872,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6275","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",875,"WEIGHT ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6276","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",903,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6277","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",836,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6278","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1104,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6279","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",420,"DANCE ROOM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6280","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",7740,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6281","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",900,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6282","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",5135,"SWIMMING POOL","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6283","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",1938,"GYM","Y","Inside","N",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6284","75M226","P.S. M226","2016-17",268,56,212,11,91,134,6,26,268,48,174,"Manhattan","K-12 all grades",570,"MULTI-PURPOSE ROOM","N","Inside","Y",28,0.208955223880597,72.2,0.861940298507463,0.649253731343284
"6285","75M721","P.S. M721 - Manhattan Occupational Training Center","2016-17",170,57,113,19,48,94,0,9,170,81,122,"Manhattan","Secondary School",1081,"WEIGHT ROOM","Y","Inside","N",8,0.335294117647059,79.7,0.835294117647059,0.717647058823529
"6286","75M721","P.S. M721 - Manhattan Occupational Training Center","2016-17",170,57,113,19,48,94,0,9,170,81,122,"Manhattan","Secondary School",1248,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",8,0.335294117647059,79.7,0.835294117647059,0.717647058823529
